Title: ASS_v5
        Date: 19.09.05.21.2021
        User/s: Default
        Viscosity: 30
        Seconds per drop: 2
        Notes: self.add_notes(0)
        TotalTime	TimeSinceDrop	Frame	MovingPixelAvg	MovingPixels	Voltage
        59.66429901123047	60.26662755012512	99	39.52	185	125
64.52629613876343	4.859726667404175	172	16.270491803278688	251	1698.2095267772675
66.8546187877655	2.3258113861083984	207	12.820512820512821	276	1775.4396305084229
69.12423634529114	2.2665765285491943	241	10.724867724867725	167	1784.25381565094
71.38369035720825	2.254833698272705	275	9.171945701357465	257	1791.4849781990051
73.51664423942566	2.1291730403900146	307	8.043650793650794	89	1798.4065387248993
75.77915358543396	2.2599000930786133	341	7.137323943661972	154	1801.91322016716
78.04438495635986	2.262082099914551	375	6.424050632911392	230	1808.9476974010468
80.17153882980347	2.124567747116089	407	5.85014409221902	53	1816.0419192314148
82.30377745628357	2.128936529159546	439	5.384615384615385	56	1819.417286157608
84.50000548362732	2.1939799785614014	472	4.9754901960784315	263	1822.9082090854645
86.70013856887817	2.197361469268799	505	4.613636363636363	245	1828.1557750701904
88.83351993560791	2.1311228275299072	537	4.3312101910828025	76	1833.4945704936981
91.02472972869873	2.187654972076416	570	4.063745019920319	227	1837.050819158554
93.22514796257019	2.198153018951416	603	3.8202247191011236	206	1842.1275520324707
95.1534059047699	1.9260015487670898	632	3.6298932384341636	222	1847.4874424934387
97.28572678565979	2.1300899982452393	664	3.460370994940978	183	1844.836621761322
99.3498375415802	2.0617542266845703	695	3.322632423756019	102	1848.3588299751282
101.61466145515442	2.262561321258545	729	3.1890243902439024	156	1850.0359015464783
103.67844009399414	2.0615251064300537	760	3.074344023323615	165	1857.134848356247
105.74489068984985	2.064192771911621	791	2.958100558659218	146	1858.8059911727905
107.73943829536438	1.9919843673706055	821	2.875167785234899	28	1860.5569179058075
109.73933482170105	1.9976115226745605	851	2.7710219922380337	175	1860.28302359581
111.80360293388367	2.0618414878845215	882	2.6911581569115817	187	1860.2102391719818
113.86788487434387	2.062044620513916	913	2.611044417767107	95	1861.8896667957306
115.79751229286194	1.9272630214691162	942	2.5261324041811846	63	1863.5748751163483
117.86267709732056	2.062527894973755	973	2.443820224719101	143	1860.981277704239
119.9260413646698	2.060814142227173	1004	2.364130434782609	120	1862.686872959137
121.85823941230774	1.9289188385009766	1033	2.2943037974683542	68	1864.347368478775
123.92218232154846	2.061255693435669	1064	2.226202661207779	132	1861.8128826618195
125.92330288887024	1.9978396892547607	1094	2.165009940357853	135	1863.4763264656067
127.92031240463257	1.9944589138031006	1124	2.1072463768115943	155	1863.4219527244568
129.91536664962769	1.991795539855957	1154	2.050751879699248	111	1863.2372794151306
131.9785749912262	2.0598361492156982	1185	2.017367458866545	60	1862.9551367759705
133.91115760803223	1.9303340911865234	1214	1.9670231729055259	45	1864.5805940628052
135.97532963752747	2.061918258666992	1245	1.9314236111111112	42	1862.0858907699585
137.9718098640442	1.9942169189453125	1275	1.8855932203389831	60	1863.7676680088043
140.03531336784363	2.06120228767395	1306	1.8535980148883375	30	1863.5738022327423
