Title: ASS_v5
        Date: 59.10.05.18.2021
        User/s: Default
        Viscosity: 50
        Seconds per drop: 2
        Notes: self.add_notes(0)
        TotalTime	TimeSinceDrop	Frame	MovingPixelAvg	MovingPixels	Voltage
        95.76871061325073	96.36140871047974	333	312.8	2484	205
95.90245246887207	0.1308760643005371	336	312.8	4022	4055
96.03713703155518	0.1310422420501709	339	312.8	3001	45
96.17195272445679	0.1324317455291748	342	312.8	5029	45
96.30624485015869	0.13216185569763184	345	312.8	2716	45
96.44195699691772	0.13352465629577637	348	312.8	9301	45
96.58764886856079	0.1425609588623047	351	312.8	7017	45
96.72189044952393	0.13208222389221191	354	312.8	3370	45
96.8569221496582	0.1329207420349121	357	312.8	7772	45
97.01928663253784	0.16022753715515137	360	312.8	6308	45
97.15165686607361	0.1302943229675293	362	312.8	2710	45
98.55141830444336	1.3976237773895264	383	240.3	3269	45
98.68343949317932	0.12890362739562988	385	240.3	4920	45
98.81522297859192	0.12967228889465332	387	240.3	4388	45
98.9472119808197	0.12985825538635254	389	240.3	2634	45
99.81511402130127	0.8657088279724121	402	235.58536585365854	5114	45
99.94711923599243	0.12984418869018555	404	235.58536585365854	5808	45
103.2356231212616	3.286431312561035	478	173.53896103896105	1563	45
103.3724524974823	0.13333916664123535	481	173.53896103896105	1756	109.39064741134644
103.50756478309631	0.13248062133789062	484	173.53896103896105	1519	45
103.64075326919556	0.13097214698791504	487	177.16774193548386	1400	45
119.94337511062622	16.30040168762207	762	69.5456674473068	16250	45
120.58323454856873	0.6365678310394287	773	67.95423340961098	16900	760.0826573371887
121.0492296218872	0.46271777153015137	781	66.88288288288288	17550	45
121.5766134262085	0.5259125232696533	790	65.84955752212389	18200	45
121.92468786239624	0.3458824157714844	796	65.12910284463895	18850	45
122.79650640487671	0.8693304061889648	811	63.1932059447983	18200	45
123.20493793487549	0.4057931900024414	818	62.39832285115304	17550	45
123.44057750701904	0.23303604125976562	822	62.00833333333333	16900	45
123.61237287521362	0.16890788078308105	825	61.75103734439834	16250	45
123.73143315315247	0.11692023277282715	827	61.6231884057971	15600	45
123.90267848968506	0.16927027702331543	830	61.369072164948456	14950	45
124.07879209518433	0.174652099609375	833	61.1170431211499	14300	45
124.25437450408936	0.17431306838989258	836	60.86707566462168	13650	45
125.53457617759705	1.2788875102996826	858	58.36078431372549	14175	45
125.71093678474426	0.1750779151916504	861	58.1328125	14700	45
125.94320058822632	0.23097801208496094	865	57.79417475728155	15225	45
126.87500786781311	0.930565357208252	881	56.158490566037734	14700	45
127.10717606544495	0.2309248447418213	885	55.84240150093809	14175	45
127.39883518218994	0.29038310050964355	890	55.42644320297951	13650	45
127.69067859649658	0.2905735969543457	895	55.01663585951941	13125	45
128.09870529174805	0.4067211151123047	902	54.413162705667276	12600	45
128.74341893196106	0.6434707641601562	913	53.436265709156196	12075	45
129.73075532913208	0.9855244159698486	930	51.94415357766143	11550	45
129.90291690826416	0.1708831787109375	933	51.845217391304345	11025	45
130.07842779159546	0.17415547370910645	936	51.665511265164646	10500	45
130.254380941391	0.17471551895141602	939	51.487046632124354	9975	45
130.42712783813477	0.1715085506439209	942	51.30981067125646	9450	45
