Title: ASS_v5
        Date: 56.09.05.21.2021
        User/s: Default
        Viscosity: 30
        Seconds per drop: 3
        Notes: self.add_notes(0)
        TotalTime	TimeSinceDrop	Frame	MovingPixelAvg	MovingPixels	Voltage
        63.25915288925171	64.0677387714386	71	64.6	314	125
67.12401938438416	3.862543821334839	129	31.626168224299064	467	1773.8396520614624
69.79109954833984	2.6648166179656982	169	23.420689655172414	146	1797.1380298137665
72.45754647254944	2.66422700881958	209	18.814207650273225	196	1785.0842597484589
75.11979651451111	2.6600229740142822	249	15.677272727272728	453	1773.0091350078583
77.65374946594238	2.531510353088379	287	13.48046875	379	1760.7828538417816
80.18614029884338	2.5300960540771484	325	11.85958904109589	346	1743.9293286800385
82.64679002761841	2.456580400466919	362	10.636085626911315	132	1727.034244298935
85.17661666870117	2.5269227027893066	400	9.607734806629834	441	1707.4859702587128
87.63981294631958	2.460270881652832	437	8.760705289672543	287	1690.4686114788055
90.10384225845337	2.461704730987549	474	8.106481481481481	366	1671.0524566173553
92.56616497039795	2.4600539207458496	511	7.516059957173447	425	1651.6866586208344
94.96899104118347	2.399456739425659	547	7.005988023952096	306	1632.2647187709808
97.42864918708801	2.4567136764526367	584	6.593283582089552	502	1610.657924413681
99.82625246047974	2.3953704833984375	620	6.2	471	1591.112577199936
102.22185397148132	2.393308401107788	656	5.8841059602649	262	1569.3599650859833
104.68679213523865	2.4626688957214355	693	5.582159624413146	486	1547.5325000286102
107.08359503746033	2.394547939300537	729	5.300148588410104	428	1528.2018411159515
109.54842114448547	2.4625723361968994	766	5.038135593220339	486	1506.4185960292816
111.94577050209045	2.3950836658477783	802	4.807277628032345	478	1487.0848815441132
114.41041779518127	2.4623663425445557	839	4.590733590733591	539	1465.3218581676483
116.87537097930908	2.4626870155334473	876	4.4088669950738915	413	1445.9796721935272
119.27293252944946	2.395310878753662	912	4.239952718676123	368	1426.6491334438324
121.7375955581665	2.462416410446167	949	4.071509648127129	439	1404.8931396007538
124.13550186157227	2.395646810531616	985	3.921311475409836	343	1385.5533139705658
126.60019087791443	2.4623355865478516	1022	3.785263157894737	370	1363.8095252513885
129.06497645378113	2.4625515937805176	1059	3.6598984771573604	444	1344.4663436412811
131.53057193756104	2.463315486907959	1096	3.534313725490196	482	1325.1311786174774
133.99706602096558	2.4641308784484863	1133	3.4170616113744074	299	1305.8234107494354
136.39404106140137	2.3944294452667236	1169	3.316804407713499	33	1286.5553052425385
138.92260694503784	2.525947332382202	1207	3.213523131672598	489	1264.7796218395233
141.4556760787964	2.5306813716888428	1245	3.113793103448276	516	1247.7266690731049
143.91919088363647	2.4611167907714844	1282	3.0225941422594143	325	1230.8454205989838
146.44634819030762	2.5242393016815186	1320	2.935824532900081	455	1211.4631688594818
148.9777328968048	2.529039144515991	1358	2.857142857142857	491	1194.3485295772552
151.50535702705383	2.525343894958496	1396	2.7782041442824252	490	1177.4070537090302
154.1050157546997	2.5974044799804688	1435	2.701492537313433	479	1160.3322656154633
156.7647204399109	2.6574058532714844	1475	2.627721335268505	473	1145.851735830307
159.4968979358673	2.7299082279205322	1516	2.5568101623147497	494	1133.5311439037323
162.16036438941956	2.6610488891601562	1556	2.4900343642611684	506	1123.8220880031586
164.88840889930725	2.7257919311523438	1597	2.425033467202142	501	1111.633160352707
167.68499779701233	2.7943274974823	1639	2.3617992177314213	516	1101.774982213974
170.48235082626343	2.7949421405792236	1681	2.301778907242694	173	1094.3835351467133
173.34519147872925	2.8602447509765625	1724	2.2569659442724457	408	1087.02592253685
176.21176052093506	2.864274501800537	1767	2.204710144927536	400	1082.0083463191986
179.13940453529358	2.9246528148651123	1811	2.1525323910482923	487	1077.1613671779633
182.07280564308167	2.930433511734009	1855	2.1011494252873564	476	1074.4773128032684
185.0004551410675	2.9246881008148193	1899	2.0516273849607183	448	1072.0070111751556
188.064612865448	3.0610806941986084	1945	2.0021905805038336	467	1069.333651304245
191.0605354309082	2.9932684898376465	1990	1.9577314071696095	497	1071.0010282993317
194.05834579467773	2.994572401046753	2035	1.9142259414225942	480	1070.771980524063
197.11819577217102	3.057225465774536	2081	1.8742331288343559	369	1070.6020014286041
200.25050950050354	3.1299564838409424	2128	1.8385807096451774	64	1072.1568801403046
203.3118588924408	3.0591094493865967	2174	1.7999021526418786	467	1075.6753804683685
206.3773148059845	3.0631155967712402	2220	1.7619731800766283	424	1077.2809207439423
209.4487223625183	3.069000482559204	2266	1.7270168855534709	394	1078.9948844909668
212.50467324256897	3.0530989170074463	2312	1.6957720588235294	303	1080.8678109645844
215.63636589050293	3.129060983657837	2359	1.662162162162162	425	1082.3204202651978
218.69722270965576	3.0585432052612305	2405	1.631183745583039	456	1085.815109014511
221.76219964027405	3.0626213550567627	2451	1.600953206239168	494	1087.4057018756866
224.7603621482849	2.995851516723633	2496	1.5716716290940025	250	1089.1065077781677
227.82437086105347	3.0614404678344727	2542	1.5434419381787803	447	1088.98068857193
230.8850450515747	3.05830454826355	2588	1.5196882690730107	508	1090.6504924297333
233.95098733901978	3.063685894012451	2634	1.4927477840451249	442	1092.2343776226044
236.9497365951538	2.9963901042938232	2679	1.4673267326732673	410	1093.9636492729187
239.87808513641357	2.925638198852539	2723	1.4437086092715232	413	1093.8603177070618
242.88026881217957	2.999814987182617	2768	1.4203065134099617	198	1091.1962189674377
245.94097924232483	3.0576999187469482	2814	1.398039954768187	504	1091.2195863723755
248.87342381477356	2.929490566253662	2858	1.376252319109462	113	1092.8038127422333
251.80118942260742	2.9251222610473633	2902	1.3556286549707601	42	1090.289479970932
254.79873538017273	2.9952945709228516	2947	1.3351331893448524	289	1087.606678724289
257.72803950309753	2.926481246948242	2991	1.3212765957446808	34	1087.4525783061981
260.7261564731598	2.995727777481079	3036	1.3018867924528301	470	1084.8189494609833
263.79263377189636	3.063366651535034	3082	1.283895388850654	496	1084.7032754421234
266.7886016368866	2.993168592453003	3127	1.2651746354696507	137	1086.4374651908875
269.8533570766449	3.0621631145477295	3173	1.2469919786096257	320	1086.2162108421326
272.9808349609375	3.123189926147461	3220	1.2312252964426877	505	1087.9064981937408
276.0437607765198	3.060551166534424	3266	1.2181818181818183	518	1091.2423079013824
279.10307455062866	3.057044267654419	3312	1.201024327784891	447	1092.887083530426
282.03617429733276	2.9306414127349854	3356	1.1850915982312065	497	1094.4369668960571
285.0332624912262	2.994499683380127	3401	1.169211592396385	465	1091.9646396636963
288.0958938598633	3.059659481048584	3447	1.155856132800492	491	1091.7985401153564
291.1537356376648	3.0553505420684814	3493	1.1419472247497726	450	1093.4226777553558
294.14958810806274	2.9934544563293457	3538	1.127245508982036	224	1094.9269077777863
297.2147400379181	3.062840223312378	3584	1.1129175288205735	379	1094.705172777176
300.2103614807129	2.993043899536133	3629	1.100116754232341	533	1096.4194197654724
303.1383545398712	2.925391435623169	3673	1.08679354094579	351	1096.1939253807068
306.2016522884369	3.0609755516052246	3719	1.075740318906606	466	1093.5207200050354
309.1972620487213	2.9931628704071045	3764	1.0632911392405062	321	1095.1767802238464
312.1938190460205	2.994213581085205	3809	1.0508757297748124	520	1094.943612575531
315.12185168266296	2.9256174564361572	3853	1.0387469084913439	433	1094.7481331825256
318.1176884174347	2.993363380432129	3898	1.027973927213471	62	1092.0844893455505
321.18221259117126	3.0622873306274414	3944	1.018255033557047	332	1091.858488559723
324.17959570884705	2.9950485229492188	3989	1.0100849256900213	402	1093.5511190891266
327.1748104095459	2.992652654647827	4034	0.9986880083967462	410	1093.396220445633
330.1735291481018	2.9963390827178955	4079	0.9875454073689673	498	1093.145165681839
333.2352614402771	3.0589849948883057	4125	0.9766546947152386	524	1093.0418856143951
336.2996394634247	3.0620858669281006	4171	0.9687975646879756	454	1094.6441299915314
339.29627656936646	2.9943296909332275	4216	0.9583437892095358	461	1096.3303167819977
342.2924244403839	2.9938971996307373	4261	0.9481132075471698	215	1096.1391632556915
345.3531394004822	3.058464288711548	4307	0.9410609037328095	527	1095.9322683811188
348.3500654697418	2.9946839809417725	4352	0.9312272174969624	490	1097.5203828811646
351.34614086151123	2.9932806491851807	4397	0.9215969215969216	504	1097.3515539169312
354.27862191200256	2.9302284717559814	4441	0.9123809523809524	434	1097.1225662231445
357.2752728462219	2.994406223297119	4486	0.909733679000707	407	1094.623682975769
360.2043740749359	2.9268343448638916	4530	0.9008168028004667	67	1094.4354391098022
363.20048785209656	2.993091106414795	4575	0.8920730298128033	34	1091.8166847229004
366.26595854759216	3.0631906986236572	4621	0.8832951945080092	488	1091.5820751190186
369.32993054389954	3.061565399169922	4667	0.8751699139102854	441	1093.298761844635
372.3909044265747	3.0586915016174316	4713	0.8665320771646479	513	1094.9704904556274
375.3873522281647	2.993290424346924	4758	0.8604754499000222	385	1096.5662717819214
378.38458776474	2.9948949813842773	4803	0.8523327464788732	432	1096.3376274108887
381.3808286190033	2.9938831329345703	4848	0.8443427076520602	407	1096.166618347168
384.44543957710266	3.062138319015503	4894	0.836536385229972	507	1095.9608993530273
387.4423110485077	2.994590997695923	4939	0.8288403936670946	373	1097.6481997966766
390.50723457336426	3.0625381469726562	4985	0.8230182280627385	532	1097.4668138027191
393.5040822029114	2.993265390396118	5030	0.8155849611426171	507	1099.1649482250214
396.5006902217865	2.994227409362793	5075	0.8082847626977518	180	1098.9349563121796
399.56206464767456	3.0590665340423584	5121	0.8031772230245513	341	1098.7405498027802
402.56211733818054	2.997697591781616	5166	0.798159509202454	198	1100.344866991043
405.6233243942261	3.058936595916748	5212	0.7914048246503143	463	1100.275120973587
408.6201162338257	2.9943320751190186	5257	0.7845659163987139	434	1101.8762838840485
411.6168620586395	2.994422435760498	5302	0.7778441920701334	379	1101.6852161884308
414.6148247718811	2.9957268238067627	5347	0.7724219676017384	158	1101.497143983841
417.6121618747711	2.994739294052124	5392	0.7664576802507836	156	1101.3576176166534
420.60965275764465	2.99491810798645	5437	0.7602020987174505	148	1101.1917068958282
423.6069977283478	2.9945144653320312	5482	0.7546260601387818	483	1101.037966966629
426.5377199649811	2.9275503158569336	5526	0.748565965583174	516	1100.8720047473907
429.5341112613678	2.9941015243530273	5571	0.7424615968139578	64	1098.2765619754791
432.59521746635437	3.058840036392212	5617	0.7368322046651617	385	1098.077125787735
435.5278253555298	2.930323600769043	5661	0.7323628219484882	452	1099.67617726326
438.52498292922974	2.994887113571167	5706	0.7267172745787817	395	1097.1806070804596
441.58984184265137	3.0625295639038086	5752	0.7234159779614325	474	1097.009984254837
444.5871887207031	2.9950904846191406	5797	0.7177478134110787	475	1098.7082924842834
447.5854036808014	2.9959769248962402	5842	0.7121677815946483	448	1098.5446133613586
450.6449890136719	3.056265354156494	5888	0.7065470852017938	429	1098.4459338188171
453.64151906967163	2.9941155910491943	5933	0.7013171947312211	428	1099.9745676517487
456.63874912261963	2.994976043701172	5978	0.6959901077548136	418	1099.7757923603058
459.6353738307953	2.9942970275878906	6023	0.6928471248246845	473	1099.6078131198883
462.56960129737854	2.9318954944610596	6067	0.688478941872607	275	1099.417397737503
465.566734790802	2.9947876930236816	6112	0.6850924166522715	316	1096.9788534641266
468.6262798309326	3.056926727294922	6158	0.6819818275330018	481	1096.8164789676666
471.623820066452	2.9952876567840576	6203	0.677501701837985	492	1098.3632209300995
474.5577702522278	2.9316349029541016	6247	0.6726934775261912	490	1098.20627951622
477.55352807044983	2.9930737018585205	6292	0.6683442375440363	462	1095.771889448166
480.61841464042664	3.0619986057281494	6338	0.6634471273938385	483	1095.5410907268524
483.6158537864685	2.9951975345611572	6383	0.6587301587301587	82	1097.2247219085693
486.6760187149048	3.0578103065490723	6429	0.6542439665079626	353	1097.0675058364868
489.74103021621704	3.0627474784851074	6475	0.6513447432762837	504	1098.6382846832275
492.7388164997101	2.9955246448516846	6520	0.6468112657818064	31	1100.3422384262085
495.8061194419861	3.065194845199585	6566	0.6442694100626909	306	1100.1952447891235
498.80309319496155	2.9942593574523926	6611	0.6424010217113666	331	1101.9691977500916
501.8625020980835	3.056466579437256	6657	0.6412492073557388	126	1101.793785572052
504.8587718009949	2.993690252304077	6702	0.637007874015748	232	1103.3361887931824
507.855703830719	2.9945120811462402	6747	0.6328222778473092	48	1103.1225562095642
510.9201843738556	3.06201434135437	6793	0.6285936285936286	300	1102.9395480155945
513.9175028800964	2.993772506713867	6838	0.624517523544851	291	1104.6534860134125
516.9837310314178	3.06390118598938	6884	0.6205521472392638	371	1104.4427373409271
520.0439329147339	3.057457208633423	6930	0.6192870201096892	493	1106.1860744953156
522.9767611026764	2.930544853210449	6974	0.6153496821071753	42	1107.7468240261078
525.9052193164825	2.9261281490325928	7018	0.6115540845494208	94	1105.2607295513153
528.9004831314087	2.9930152893066406	7063	0.6077141575721333	128	1102.6141488552094
531.9626023769379	3.0598299503326416	7109	0.6039809863339275	453	1102.3758399486542
534.8904948234558	2.925619602203369	7153	0.6002361972246826	510	1104.0010783672333
537.8206617832184	2.927422046661377	7197	0.5966842723004695	374	1101.3479659557343
540.8139686584473	2.9904727935791016	7242	0.5946931039510133	358	1098.7613036632538
543.7404296398163	2.9241294860839844	7286	0.5919431966381684	32	1098.4312846660614
546.8028197288513	3.060117244720459	7332	0.5882776497695853	477	1095.7125289440155
549.8655190467834	3.060436964035034	7378	0.5845735546651403	484	1097.345324754715
552.7924723625183	2.9246456623077393	7422	0.581081081081081	477	1098.9875319004059
555.7876486778259	2.99292254447937	7467	0.5775484235826382	527	1096.2875645160675
558.7822465896606	2.992319107055664	7512	0.5740584598088814	246	1096.0456764698029
561.8453187942505	3.0608267784118652	7558	0.5706104204497835	490	1095.782330751419
564.840493440628	2.992924451828003	7603	0.5676201055262428	358	1097.434329032898
567.8357915878296	2.993016481399536	7648	0.5652173913043478	458	1097.193076133728
